Componente_1,Componente_2,KMeans_Cluster,DBSCAN_Cluster,Target_Original,Fuzzy_Cluster,Hierarchical_Cluster
-2.336586509776822,-1.3836036272829908,2,0,5,1,1
2.796615868645564,0.5281068748419537,2,0,2,1,2
0.9521611296442636,0.9275079856611708,2,0,6,1,2
-1.1832425140989296,-0.2225854772289275,2,0,6,1,2
3.621019519566033,3.7341700561489177,2,0,2,1,0
-3.0588651389378523,-0.4255416842274602,0,0,4,2,1
1.823119432083919,-0.048455989721273,2,0,8,1,2
2.682045544191105,1.7697382759442593,2,0,6,1,0
1.0099306290157752,0.7673313769049579,2,0,1,1,2
2.7233595535170068,-1.5919411842967277,2,0,2,1,0
-7.162214265917333,0.3569828876294703,0,0,6,2,1
-7.257647881514697,0.728715921448841,0,0,2,2,1
0.6018113151071987,0.4711326445882147,2,0,8,1,2
-4.331531251773868,-2.133247415370883,0,0,2,2,1
-7.360955953319105,-0.9336735003709362,0,0,1,2,1
-2.125715371950567,0.2539316928162285,2,0,6,1,1
-2.398060115906113,2.456749117222181,2,0,6,1,1
-7.417133267747373,-0.2649378759793617,0,0,5,2,1
-6.23108281309362,-2.3472391212010777,0,0,2,2,1
-0.2286823223242979,-2.451875853082548,2,0,6,1,2
7.6475073768435635,-1.4182923039687398,1,0,1,0,0
12.790193263601711,1.2815995608216395,1,0,1,0,0
-7.358585977922122,0.1969590401869698,0,0,6,2,1
-4.282156408894936,-2.466520712222104,0,0,5,2,1
1.9567657630507949,0.8685684475519775,2,0,6,1,2
-6.320605417346788,0.1630676557769743,0,0,4,2,1
-3.375503107677222,1.070123732367645,0,0,6,2,1
-1.2407799284251917,-0.1393347682902956,2,0,6,1,2
-5.352103914716606,0.8058259953271416,0,0,2,2,1
1.525929568803928,-1.4296386976285604,2,0,2,1,2
-0.3555259048701629,0.579912426106834,2,0,1,1,2
-7.125869324941391,-0.4092206848498529,0,0,2,2,1
7.872460205928101,-1.7819011037286252,1,0,6,0,0
2.988706465473397,0.5941823448584955,2,0,1,1,2
2.8024050107261798,1.216590650589283,2,0,2,1,2
-1.279852325308978,2.363365299087239,2,0,2,1,1
11.743162448282323,0.2998150125817913,1,0,2,0,0
-0.9882945175518209,1.7394705795918033,2,0,8,1,2
5.894691441575471,-2.963504165002848,1,0,4,0,0
1.944829829703405,-0.8269536017704173,2,0,6,1,2
-6.219301461774378,0.2497680202216283,0,0,4,2,1
-5.2592838205427785,-0.3250678215495504,0,0,6,2,1
-4.2266564062842695,2.1940410874743184,0,0,2,2,1
0.7875545570992486,1.173549431777975,2,0,2,1,2
-7.248257534000384,0.6571437072017892,0,0,1,2,1
1.9174369077045377,0.0110728080240285,2,0,2,1,2
-5.116171082849295,0.4613779490653327,0,0,1,2,1
-1.3524179275368633,-0.448118137471837,2,0,4,1,2
4.700610442950914,1.0216470869881564,2,0,2,1,0
-4.8375597843101215,-3.6172561200252114,0,0,4,2,1
3.900136536334422,0.0676305407736501,2,0,4,1,0
0.7398241848503595,3.709259568977296,2,0,1,1,2
-7.417319505836055,0.2187927928040114,0,0,6,2,1
3.8287099150306414,-0.3703510718866003,2,0,8,1,0
6.900411256823345,0.6149249937125201,1,0,6,0,0
-1.283488305670489,-0.1981342020080947,2,0,8,1,2
7.802283346086069,-1.247266806666785,1,0,5,0,0
3.851447442558145,2.3762262487002217,2,0,1,1,0
-1.3011164506833517,1.6896663206131373,2,0,1,1,1
-6.152419726212061,-3.480701779663113,0,0,4,2,1
-4.201412589024352,-0.8493862084724864,0,0,6,2,1
-4.189512341167328,-3.3479970580149736,0,0,4,2,1
1.9552242820748216,0.7398711230752792,2,0,2,1,2
0.967401670894457,-0.3770964282371998,2,0,5,1,2
12.929227065596931,1.3090217834107811,1,0,8,0,0
-3.080466144335113,2.148247202857572,0,0,6,2,2
2.642602121176001,-2.714692395188753,2,0,5,1,2
4.717560832933499,-1.255844922068598,2,0,1,1,0
7.665838119575792,-2.502678178908831,1,0,7,0,0
-0.317801744402816,-1.1898463704347646,2,0,4,1,2
-3.164067848521104,-1.6224336312095229,0,0,7,2,1
-1.217477638821129,1.1871876948450129,2,0,2,1,2
4.724525878830097,0.4487244110209234,2,0,6,1,0
0.5462409185466361,1.1949164801025738,2,0,8,1,2
-7.433297853330464,-2.111528087534295,0,0,5,2,1
2.879561812682768,0.4393700600459223,2,0,8,1,2
-3.4111371518307414,-2.6168040278024964,0,0,4,2,1
10.85984473742844,0.0556945853241672,1,0,4,0,0
-0.147189599915829,0.1727476787540993,2,0,2,1,2
-4.137879143644518,-1.8762162144004495,0,0,6,2,1
-4.282942424813026,1.8317636306552525,0,0,6,2,1
-7.346147916460391,0.0717298795601837,0,0,5,2,1
-4.152140407510426,1.8896280472139115,0,0,2,2,1
11.019101447705076,0.323074041602033,1,0,6,0,0
3.653340728441382,0.7055097896685796,2,0,6,1,0
-2.2586228061185025,-3.214492411801249,2,0,5,1,1
-3.405463073224848,0.6952716662491194,0,0,6,2,1
1.725265646647788,-0.1179164915294057,2,0,6,1,2
4.173333426542094,2.4232930017357943,2,0,3,1,0
-5.135748640814427,-0.2920193508928848,0,0,6,2,1
-0.265820451211729,-0.9142358654682692,2,0,6,1,2
-7.439786458537761,-3.0389122315460555,0,0,6,2,1
1.7573102162743233,1.6722364750909224,2,0,1,1,2
20.42708584673379,2.1423808631554637,1,0,6,0,0
-6.407402425196755,-0.1253487386837219,0,0,1,2,1
-6.335184205209377,2.8999604715870766,0,0,8,2,1
2.647376779406999,2.3379535864031102,2,0,1,1,0
-7.102188885952835,1.9153112436872517,0,0,6,2,1
-0.341060695546088,1.1985762321721665,2,0,1,1,2
1.8753114516404332,2.630176337973126,2,0,1,1,2
5.890416952239763,0.5546486602397498,1,0,2,0,0
1.824659642469502,0.8558037077931377,2,0,8,1,2
-7.20476319969396,2.437050827518999,0,0,1,2,1
-5.332304789235,1.0959799962895969,0,0,2,2,1
6.68176890773444,-1.2160749896783112,1,0,4,0,0
4.717590622204893,0.1744694010527072,2,0,2,1,0
7.698034967010127,-2.9270089573621565,1,0,6,0,0
5.781012634580318,1.7186867265303714,1,0,8,0,0
1.7912197626930304,0.9617257602579836,2,0,2,1,2
-4.45460968561283,-0.7960581776637894,0,0,2,2,1
6.066443163164223,3.151814726157057,1,0,9,0,0
-4.16052773560736,1.137438629840385,0,0,1,2,1
4.811292847664108,-1.04240647772719,2,0,5,1,0
13.664142397940488,-1.457348000217077,1,0,8,0,0
1.6476431401364875,3.39553416475542,2,0,3,1,2
6.142638571892904,-0.9330408099769888,1,0,2,0,0
-4.453146561321608,-0.2614261275064167,0,0,4,2,1
-6.296699619274983,4.008999321055299,0,0,0,2,1
-0.3410059981502265,2.1705903396062785,2,0,1,1,2
-7.2946428901642015,2.224654767570081,0,0,8,2,1
-1.0063161766557078,0.3142295517071232,2,0,6,1,2
-7.403543625422722,-3.1596314935538348,0,0,4,2,1
3.693040721052697,-2.9488301265799577,2,0,5,1,0
-7.35467075469951,2.349578437073099,0,0,2,2,1
-3.2034913473209845,0.6174054554705255,0,0,1,2,1
2.667653525355435,1.157047363535392,2,0,2,1,2
-7.256513656600942,-2.3782565508387408,0,0,6,2,1
-3.1427532094976414,0.2318451821452298,0,0,6,2,1
8.869378843797396,-2.618360261440906,1,0,7,0,0
-4.249932863986822,-0.2071668951147107,0,0,2,2,1
10.789651710176972,0.0685978272660281,1,0,8,0,0
-7.276587648815511,0.0926137634941994,0,0,2,2,1
19.88821845115567,-2.6502543381049644,1,0,5,0,0
-7.365860545993081,-1.679305941660982,0,0,4,2,1
-7.278491160212918,-0.997809870776588,0,0,2,2,1
7.655664163531171,0.055048842549024,1,0,2,0,0
-1.3536840175418456,-0.2926058095536241,2,0,8,1,2
3.0461395686896573,-3.855771324406491,2,0,5,1,2
-7.198605224593222,-2.316018197320472,0,0,5,2,1
13.751447530252772,-0.4799102043182031,1,0,4,0,0
26.488212454249695,1.7438068687748929,1,0,2,0,0
-0.2377772239577877,0.7321587162530712,2,0,5,1,2
-3.34626236978446,-2.7494260073833967,0,0,7,2,1
7.705693326200922,0.3762094633105146,1,0,6,0,0
0.7094296659187425,-2.511300751945302,2,0,6,1,2
-7.298025151084013,-3.256372101636482,0,0,4,2,1
-5.305864180170617,2.210389641308057,0,0,8,2,1
-7.166438716396941,1.7592970576701137,0,0,2,2,1
4.763507546912367,1.6029354857502942,2,0,2,1,0
-7.20922049262585,0.6021327138175536,0,0,2,2,1
9.742677139552535,1.0974995945602657,1,0,6,0,0
-7.283446634302083,0.2156145414086645,0,0,2,2,1
5.951235765421455,0.3767528875421049,1,0,8,0,0
-0.3921031929993166,3.621910725442454,2,0,9,1,2
-2.3461128131170703,-0.0249880423105159,2,0,4,1,2
-3.1929205918716117,1.7058703381544071,0,0,1,2,1
1.8588242626462077,-3.304397296753079,2,0,4,1,2
2.724057941760764,-1.524129856200659,2,0,2,1,0
3.769756364208721,-1.8002809901240042,2,0,8,1,0
15.937382500748726,-1.5158096892135386,1,0,4,0,0
-2.164336949421425,-2.972383622939629,2,0,7,1,1
-3.1527599959607127,-2.608574554404336,0,0,6,2,1
-7.290749382289286,-0.297751453191299,0,0,6,2,1
3.954523655615148,0.3525276287040193,2,0,6,1,0
-7.407677357869982,0.1925277683779089,0,0,6,2,1
14.765731106001931,-1.7336370247832842,1,0,5,0,0
5.936066580368935,1.0964617810717026,1,0,6,0,0
-7.428847301482085,-1.339430321239902,0,0,1,2,1
-6.263184648233713,-1.8252342084066124,0,0,4,2,1
-0.094843340439704,0.7758310957916859,2,0,6,1,2
2.846625307806267,0.866450497746944,2,0,1,1,2
0.8024255063528027,3.661614544894495,2,0,9,1,2
-6.417578348426176,0.8897619086478494,0,0,2,2,1
1.4920695864882545,-0.1772989542803005,2,0,6,1,2
12.195577733931447,2.494442652539919,1,0,1,0,0
-3.12212507534212,0.6461512110194492,0,0,5,2,1
-7.414289329995229,0.3311668321828334,0,0,1,2,1
-4.276520290200678,0.0094363832803985,0,0,4,2,1
14.7117348571164,-0.5922582665094152,1,0,1,0,0
-7.411505820860236,0.4166236747128993,0,0,2,2,1
-5.189879624186391,0.093758473574006,0,0,8,2,1
-5.416273324336866,2.0980371333326544,0,0,1,2,1
-1.0764817130017814,-0.8475398400409506,2,0,2,1,1
-5.089130829929823,1.1360543399912275,0,0,2,2,1
-0.3541940141789759,1.970152454802388,2,0,1,1,2
-0.2363751547003074,-1.5562949393281966,2,0,4,1,1
-1.285611294442316,0.6819688982168808,2,0,6,1,1
1.8525026655832504,2.200483887777128,2,0,2,1,2
3.6004775312171944,0.4378106494480245,2,0,8,1,0
-5.168524260753095,-2.931949752219656,0,0,5,2,1
7.630458562326606,2.188575589090236,1,0,1,0,0
-7.338725482419998,-1.7960172580132965,0,0,4,2,1
2.6584926273495157,1.3006394581740093,2,0,1,1,2
0.7565928978891083,1.3795164754582974,2,0,6,1,2
3.706429755576261,1.9053533617630327,2,0,1,1,0
10.11697517931612,-0.9157060862798634,1,0,4,0,0
-1.0778940538155295,-1.8130565905321916,2,0,6,1,1
0.920895033268831,-2.361489342751444,2,0,5,1,2
-7.253761478202794,2.4021642454317957,0,0,2,2,1
2.926931059086426,1.2690315407297272,2,0,2,1,0
5.7525454733733135,-1.4058428572787454,1,0,7,0,0
2.8767450413446323,0.5860528727383993,2,0,6,1,2
-5.118020053521544,0.2478973625680836,0,0,2,2,1
2.742220150567244,1.187964218390801,2,0,2,1,2
-7.375256229688084,-3.2263630619769184,0,0,4,2,1
-2.082520212262299,-1.8343886192396328,2,0,6,1,1
-4.186468412721465,-1.8430867505675077,0,0,4,2,1
6.057561887665997,1.0788702036046196,1,0,2,0,0
-6.198488997885221,2.1840304057574387,0,0,0,2,1
9.783550915453112,-1.052425790117674,1,0,2,0,0
3.8108720080426703,3.4857074534089096,2,0,1,1,0
7.893510501765869,-3.5082434370863504,1,0,7,0,0
-7.338405205590421,0.1713203412887858,0,0,2,2,1
-3.0349675544288424,2.002335463245156,0,0,8,2,1
-2.2448810979539253,1.1974252549075377,2,0,1,1,1
-5.11933154506149,0.190315198945687,0,0,6,2,1
-1.161426383857183,-0.5691497684985063,2,0,2,1,2
-7.2748458666229885,-1.3400470803388225,0,0,7,2,1
-6.329760737573585,-1.7377020786503672,0,0,5,2,1
-6.303989455888442,-0.6803853248619343,0,0,6,2,1
-1.461454434136602,-0.7745744305867979,2,0,2,1,2
-4.281417198853127,3.886756920676579,0,0,1,2,1
4.907163056080371,-0.7489665444660116,2,0,2,1,0
6.787678968984501,1.236058189353504,1,0,2,0,0
-1.984993619241444,-0.7242395591228512,2,0,1,1,1
0.7487768025885728,-1.7027668082171676,2,0,2,1,2
2.0726523177015714,-0.7133637054013993,2,0,6,1,2
8.912593826971687,-0.9698526354956916,1,0,2,0,0
9.869937973591137,-0.2499493889749553,1,0,4,0,0
1.952962982098864,-1.4337659216516048,2,0,6,1,2
2.7568894092135,-0.9845949792933736,2,0,6,1,0
-7.31382543073774,3.80156525980478,0,0,1,2,1
-4.202141161391765,0.6211178302901192,0,0,2,2,1
-3.2191742364143177,-1.577852559250566,0,0,6,2,1
2.795558732332486,2.1260211649109944,2,0,2,1,0
-4.098160872685154,2.916067845230113,0,0,1,2,1
-7.360774975964522,0.127641256089503,0,0,1,2,1
-0.2348023619496206,0.9366814975989826,2,0,1,1,2
-0.2288360465714376,3.032447835002873,2,0,0,1,2
-1.3042913820308204,0.939783029840469,2,0,2,1,1
-7.148868124256008,-0.0680923383245923,0,0,2,2,1
2.993176955059159,1.9281968015969,2,0,1,1,2
-6.3542276647385165,-1.1889204063699113,0,0,6,2,1
-7.066553492916827,2.4583604862713337,0,0,1,2,1
8.028549707646047,0.0438697496231235,1,0,8,0,0
-5.199229806374976,-2.0301103954996336,0,0,4,2,1
-7.193825325702021,1.6806840343501182,0,0,2,2,1
0.7296410790910048,-0.3137016244874044,2,0,2,1,2
-1.9038762931919055,0.1474482028251849,2,0,6,1,1
3.578852809199221,-0.745761930675767,2,0,6,1,0
-7.319843464734201,-0.8776204447755385,0,0,2,2,1
-0.186251028228658,-0.6883953480468807,2,0,4,1,2
-5.281373543765359,-1.027914419620318,0,0,6,2,1
-7.214709191123272,-1.853888916129567,0,0,4,2,1
-4.294355201915202,-0.6552167461966154,0,0,2,2,1
1.8060309141970112,-0.7139735141991468,2,0,2,1,2
3.7438658075516313,0.9865753098938944,2,0,6,1,0
12.014657984416829,2.4397583216727985,1,0,2,0,0
3.872813837062578,2.0358133036040447,2,0,6,1,0
1.469925352187703,-2.649237343271142,2,0,4,1,2
-7.198628831682048,-3.638126069596814,0,0,7,2,1
3.935159011170164,2.9159781027590346,2,0,1,1,0
1.787643934154806,2.8519395363878224,2,0,2,1,2
-4.3006944063864125,-1.51449965326937,0,0,6,2,1
-6.116002707298942,0.5605338275288467,0,0,1,2,1
3.5690744909477203,-2.1850707686633006,2,0,4,1,0
-7.252511789552316,-3.148784759861968,0,0,5,2,1
-1.0754637039339698,0.8636816959053335,2,0,8,1,1
-4.333330267530538,4.304326327418217,0,0,0,2,1
6.778608807675319,0.5052637275499663,1,0,6,0,0
8.76249496156682,0.5688402221415974,1,0,2,0,0
-0.216822478731621,0.6309585438207561,2,0,6,1,2
-6.41716792945224,1.0357721480027156,0,0,2,2,1
-4.146460730025396,-0.1868549897860325,0,0,2,2,1
-4.429969451086192,1.6190744929256238,0,0,6,2,1
-7.321687859505136,-1.510661224347375,0,0,6,2,1
1.8994433080747584,3.5265624958392485,2,0,9,1,2
0.7135185878574042,-0.4691785891508684,2,0,6,1,2
14.95234590498901,-1.666283819519725,1,0,2,0,0
-7.31430547922024,-1.1493569604340237,0,0,5,2,1
-0.1712183659790813,3.344441112059043,2,0,2,1,2
-7.346299244436566,-1.3478774236018871,0,0,7,2,1
1.4533983025496795,-4.248366916069828,2,0,4,1,2
0.7640907641549637,1.367670735712646,2,0,2,1,2
-6.233519816851992,-2.361852363970222,0,0,4,2,1
-7.341158525355273,-1.4961701698793175,0,0,2,2,1
-4.403170069128765,-2.865197009475167,0,0,5,2,1
-7.385021422110529,-0.367371817057283,0,0,8,2,1
1.6836580937365806,1.7533057314251317,2,0,2,1,0
4.711863512364527,-0.1812742722912235,2,0,4,1,0
10.533019398872938,0.6727668275479206,1,0,2,0,0
0.6708753402580427,1.163412333431067,2,0,1,1,2
7.890465878413854,-2.718419916987065,1,0,4,0,0
6.90775159220234,0.059230840085656,1,0,6,0,0
-1.2513590586287862,-0.0918308290335532,2,0,6,1,2
4.658478913242574,3.828752665024726,2,0,1,1,0
-6.237651031725178,-0.3251979289131945,0,0,6,2,1
6.2363700387586345,1.2139182353273634,1,0,2,0,0
-0.2471873399403676,-1.0935400988268134,2,0,5,1,1
8.054698152136652,-1.3268948228974884,1,0,4,0,0
-7.04297718239361,1.133980704808634,0,0,2,2,1
-7.390318251679201,2.697594760850792,0,0,2,2,1
-7.422937006580272,-0.5881408070628504,0,0,2,2,1
0.5637631930906277,-4.530208298228926,2,0,4,1,2
-7.41796876007507,-0.6581873278517383,0,0,6,2,1
12.831314589563457,-3.274225795041008,1,0,6,0,0
15.99924129999707,-1.5679247308388375,1,0,2,0,0
-7.418775094334023,-0.4484521426754078,0,0,6,2,1
-7.412870116807239,-0.0572601757652297,0,0,1,2,1
-3.14383587141707,-0.9336937079166036,0,0,2,2,1
-7.387967142470262,2.77522381892036,0,0,1,2,1
13.73964520288536,2.254427323309502,1,0,6,0,0
-5.183274272963892,0.0525490433051243,0,0,6,2,1
0.9158530635778526,-0.4276974833785487,2,0,6,1,2
-0.1374542638226978,-2.612201718533216,2,0,7,1,2
-4.199571771396294,0.8791316765016659,0,0,1,2,1
6.869431871252594,-2.809452048903104,1,0,6,0,0
7.7661838145019715,-2.8292628493152314,1,0,6,0,0
15.869698693487049,-1.1874945301844662,1,0,6,0,0
5.667067130012725,-0.0208506363595808,1,0,1,0,0
-3.452493986973538,0.3097858061755465,0,0,2,2,1
-4.416190018005018,-3.470939391552037,0,0,6,2,1
-7.26698710354494,-0.1059990034118141,0,0,6,2,1
-5.128001768567652,0.9264173037814624,0,0,8,2,1
18.758220161729263,-1.6417849168157106,1,0,7,0,0
-4.192984220408942,-3.570248278643451,0,0,5,2,1
11.743413303817988,0.1161720413463531,1,0,1,0,0
-7.286804910465698,-0.9637241476226006,0,0,7,2,1
-7.403107051951312,1.6314670968410905,0,0,0,2,1
-2.123622198559387,1.6995144420271822,2,0,2,1,2
-3.254706589710337,1.898416450229304,0,0,2,2,1
0.8668742613959317,-0.9826318625371728,2,0,6,1,2
5.8241297427435175,1.110708325679297,1,0,9,0,0
15.937693005985828,2.955752745253504,1,0,1,0,0
-0.3165499371200582,4.070513377231574,2,0,6,1,2
0.7079046650002754,-3.430972978314665,2,0,7,1,2
2.8662755276940057,-2.211859152203317,2,0,4,1,2
2.9595238905983354,0.2752723873039602,2,0,2,1,2
-4.411817937120606,1.0013251979201283,0,0,2,2,1
-5.396870439733476,3.4720559094678083,0,0,0,2,1
2.548676616985301,-1.2157646971523934,2,0,5,1,2
10.843017749314876,-1.690129728882496,1,0,5,0,0
-1.2683824761554208,0.3977261467244486,2,0,8,1,2
21.044584972588314,1.7356197790227568,1,0,1,0,0
-7.192198635153801,-1.2439775083676647,0,0,5,2,1
5.741276532686111,-0.948638757542582,1,0,8,0,0
-7.363201543333233,2.84834470422403,0,0,1,2,1
6.176340655031776,0.4339539405359578,1,0,8,0,0
-1.353372951383785,1.0417583588582415,2,0,1,1,2
-5.3925072153393625,1.4457436399094794,0,0,6,2,1
1.7389067484692848,1.2054135526963647,2,0,2,1,2
-4.236962827819372,-2.3718892819542634,0,0,4,2,1
-7.343866415564078,1.3936972696420904,0,0,8,2,1
-3.200026467805755,-1.1157195029287597,0,0,4,2,1
-6.292902057527316,-1.3870119952424005,0,0,2,2,1
-6.378185112699432,-1.787246592385595,0,0,5,2,1
-7.318886120629754,-0.3353642071864464,0,0,6,2,1
-1.198050534273886,-1.9979957183325383,2,0,4,1,1
-1.1300033489269783,-1.7934669277434911,2,0,5,1,1
-1.2098687829572017,-2.606211645658994,2,0,5,1,1
2.7241371634276508,-2.060508818532152,2,0,4,1,0
-7.30012975001965,0.6010747620124262,0,0,2,2,1
-7.308727622750722,0.3678881452112397,0,0,6,2,1
4.641301603188994,-1.3145541729283818,2,0,6,1,0
2.050640940105291,-0.1611913989261286,2,0,2,1,2
-3.150058608439994,-2.1119559719192207,0,0,1,2,1
4.626402354351036,-3.187173900830105,2,0,7,1,0
-1.0855128778971777,-1.4184453829139694,2,0,5,1,2
0.9224257962228712,2.039869499111388,2,0,1,1,2
-7.417579296885844,-0.2882182944026699,0,0,4,2,1
3.0019550629925007,2.804012819588608,2,0,2,1,0
-5.176662992384337,1.0112431486063014,0,0,2,2,1
-1.3205355205378917,1.846426653751532,2,0,6,1,1
3.131712042866397,1.1894473423685867,2,0,2,1,2
-1.228315075023863,-2.0805718852987085,2,0,7,1,1
0.7726706641115086,-0.2456862108468769,2,0,2,1,2
-4.318148797824433,-1.630841475236508,0,0,5,2,1
-3.098040715713779,-0.0016924059461858,0,0,2,2,1
8.96399219504497,1.244733198617772,1,0,3,0,0
-0.2409875289187697,0.7717247675272803,2,0,8,1,2
-7.332036182884302,2.2228941120480674,0,0,1,2,1
7.110297955138851,0.8307122277459973,1,0,1,0,0
-7.330450930741117,2.0557173807296096,0,0,2,2,1
8.722623378205496,1.2411223215986071,1,0,2,0,0
-0.1971382225576929,-1.2814680217073209,2,0,5,1,2
3.9446791803791896,4.394491979678499,2,0,1,1,0
-7.390624950561563,2.9139390895232418,0,0,3,2,1
-5.364329368258384,-1.2372570609068747,0,0,2,2,1
-7.336753328026322,-0.5287627263905001,0,0,6,2,1
-4.222246643619929,-0.0728983905954874,0,0,1,2,1
9.796880436645983,1.1551681750348188,1,0,6,0,0
0.6889432688974928,-3.183101827218884,2,0,5,1,2
3.9701560868641934,-0.124320885686544,2,0,6,1,0
14.96866421528027,-1.2780009379072312,1,0,6,0,0
0.932700119819378,0.6555663013510684,2,0,6,1,2
3.97614542118985,2.760224735391104,2,0,6,1,0
13.988422180451735,-2.8885488912835378,1,0,4,0,0
-3.260199711155293,-1.5835174176822766,0,0,2,2,1
0.7708266513038353,0.7620292135658624,2,0,5,1,2
-1.4029005436983617,0.6073746294050935,2,0,2,1,2
0.593511146671009,-0.1126966779853417,2,0,8,1,2
0.8046130599005821,-0.4958086455751573,2,0,6,1,2
-0.228810679330353,1.3735484032293286,2,0,6,1,2
2.545122889968212,1.9415556692211775,2,0,9,1,0
3.6076855627381423,-2.6941156079591546,2,0,4,1,2
1.7271600304242425,-0.3617911026455493,2,0,2,1,2
0.7683758585516864,-0.8615882289937549,2,0,5,1,2
6.806390377649334,-0.7662029866076157,1,0,6,0,0
1.7669679783956038,1.7645649755681778,2,0,1,1,2
1.798282117507684,-1.7657107200091664,2,0,6,1,2
-2.172302190136243,2.266215485483794,2,0,6,1,2
-1.2540486746453396,0.6793194086896301,2,0,5,1,2
-0.1995717066604223,-0.0536995932752155,2,0,5,1,2
8.807049161686914,0.3190063941563075,1,0,2,0,0
-7.166878088199332,2.1193736406853216,0,0,9,2,1
16.145332013155638,-0.318075245531964,1,0,2,0,0
0.5943373068635776,-1.0775895172620775,2,0,2,1,2
0.7333632327186521,1.9242668601603976,2,0,2,1,2
-7.3344705429480115,0.3606325581105198,0,0,6,2,1
-5.170714142296892,1.0225935850887402,0,0,2,2,1
3.8422184069816394,-0.2944098157679358,2,0,6,1,0
-7.411109091665889,0.374411771426705,0,0,6,2,1
-7.363854260058912,0.1192887673770743,0,0,1,2,1
5.855913095356824,0.445196654688933,1,0,2,0,0
15.810672489515213,-0.9479777749204016,1,0,6,0,0
-7.309100316109958,-0.74197464966192,0,0,1,2,1
5.035824405202643,1.592829960537057,2,0,1,1,0
-6.417255405113551,-1.3823243309505906,0,0,4,2,1
-4.335779670446359,-0.9114584291770004,0,0,2,2,1
3.708196868207836,-2.4424741249869064,2,0,5,1,0
4.868446651709087,-1.958256892257438,2,0,5,1,0
-4.451466304278474,-0.7265382477339006,0,0,1,2,1
2.7258356980901883,0.8833720173895299,2,0,1,1,0
6.717850826090382,-3.1873650867438035,1,0,4,0,0
-0.2882345178733896,1.864129029479931,2,0,2,1,2
3.66112120611048,-1.5303753650081124,2,0,6,1,0
-4.172421390691168,4.073963461582787,0,0,3,2,1
-3.4097671201936985,-1.6811948574750315,0,0,4,2,1
8.829373582941844,0.8252401735852688,1,0,2,0,0
-7.359588479963454,-0.4182215481902416,0,0,7,2,1
-4.298941066581203,0.6059283485227476,0,0,1,2,1
-4.425475129064432,0.3225946044500007,0,0,2,2,1
0.6105864933947744,-1.812726627143589,2,0,4,1,2
-1.1012825439894662,-0.6032686718136184,2,0,5,1,2
5.483964471899007,0.8173524546827018,1,0,6,0,0
-7.275621521865616,-1.946385303429204,0,0,5,2,1
0.5634962085941773,0.6806926781333251,2,0,6,1,2
9.769521222032164,-1.604858377637345,1,0,5,0,0
3.0532743934854416,2.749170779737508,2,0,6,1,0
-3.978112793567737,0.6021916952091053,0,0,1,2,1
9.22559331562557,1.640495630257984,1,0,2,0,0
2.826411847620051,-2.239317256359967,2,0,5,1,0
1.695101818927034,1.5400615382904237,2,0,1,1,2
-1.9141013079427287,-2.203792697694347,2,0,6,1,1
-4.27256937420584,0.3807800560699905,0,0,1,2,1
10.902766256311995,-2.081890825053879,1,0,4,0,0
3.649564770352365,3.48807780635284,2,0,6,1,0
-7.249160038263946,-1.0043041947836102,0,0,2,2,1
-2.307311362023848,0.0320400005792849,2,0,1,1,1
-6.359616341322671,2.4290162042514694,0,0,1,2,1
-2.304927830550249,0.049180445195188,2,0,8,1,1
-2.191475000997813,1.3618087527407936,2,0,1,1,1
1.8864484397240275,-0.8965424899736099,2,0,1,1,2
9.790944852689684,-3.606916418762584,1,0,4,0,0
5.1370767574759935,1.9899402740142096,2,0,9,0,0
-7.277818640653145,-0.3608490990617035,0,0,6,2,1
-4.300902428375333,0.5242320251843542,0,0,2,2,1
5.7320272972623005,2.30089837372492,1,0,1,0,0
5.6895694229713865,-0.7776577271719729,1,0,2,0,0
-5.4462461227329815,-1.3008584613998977,0,0,8,2,1
3.8106936981415824,0.3509727569828853,2,0,7,1,0
-4.800400279532759,-2.177059755396984,0,0,6,2,1
-2.1151149311067483,0.6986471076875103,2,0,2,1,1
8.844078919154452,0.3231537653705909,1,0,2,0,0
2.7065332512688443,-0.8768074995238229,2,0,2,1,0
-3.9889530118737984,2.868421410912474,0,0,1,2,1
-7.257533400546011,0.1158152694508931,0,0,8,2,1
-3.44499602594756,1.4350086480893292,0,0,2,2,1
-0.1558873274241206,1.0250105060539028,2,0,1,1,2
-0.2598709516973345,-3.345243604160151,2,0,5,1,2
-6.010122846304724,2.122503099010642,0,0,2,2,1
-1.218016170913292,0.1391428521240469,2,0,4,1,2
-7.402170965917689,1.6612716272894876,0,0,6,2,1
10.73501015351463,-1.465730919797231,1,0,7,0,0
-7.1591399182983855,-0.0752187462167945,0,0,2,2,1
-7.173653051194008,-2.189993269359617,0,0,6,2,1
10.20371661549352,-3.0694385958368837,1,0,4,0,0
10.730867719174068,-0.2386647999632254,1,0,6,0,0
9.805445563310576,-3.6684920430920167,1,0,5,0,0
2.798029047463155,-0.3457483390841056,2,0,8,1,2
-7.358396437960697,-2.3560403033544457,0,0,7,2,1
-7.340942407441839,-3.4411388875039197,0,0,5,2,1
-7.4365277405695025,-2.7361681876186483,0,0,4,2,1
2.9425143247737235,3.1188135222357825,2,0,2,1,0
-0.2343145489415956,-0.1392975689734217,2,0,4,1,2
11.983507628864189,-0.3567409204832126,1,0,6,0,0
-7.394883573387919,2.0097350694056444,0,0,2,2,1
