Componente_1,Componente_2,KMeans_Cluster,DBSCAN_Cluster,Target_Original
-0.14718959991582903,0.17274767875409935,2,0,2
-4.137879143644518,-1.8762162144004497,0,0,6
-4.282942424813026,1.8317636306552525,0,0,6
-7.346147916460391,0.07172987956018373,0,0,5
-4.152140407510426,1.8896280472139115,0,0,2
11.019101447705076,0.323074041602033,1,2,6
3.653340728441382,0.7055097896685796,2,3,6
-2.2586228061185025,-3.214492411801249,2,0,5
-3.405463073224848,0.6952716662491194,0,0,6
1.725265646647788,-0.11791649152940575,2,0,6
4.173333426542094,2.4232930017357943,2,3,3
-5.135748640814427,-0.2920193508928848,0,0,6
-0.26582045121172904,-0.9142358654682692,2,0,6
-7.439786458537761,-3.0389122315460555,0,0,6
1.7573102162743233,1.6722364750909224,2,0,1
20.42708584673379,2.1423808631554633,1,-1,6
-6.407402425196755,-0.12534873868372198,0,0,1
-6.335184205209377,2.8999604715870766,0,0,8
2.647376779406999,2.3379535864031102,2,3,1
-7.102188885952835,1.9153112436872513,0,0,6
-0.341060695546088,1.1985762321721665,2,0,1
1.8753114516404334,2.630176337973126,2,0,1
5.890416952239763,0.5546486602397498,1,1,2
1.824659642469502,0.8558037077931377,2,0,8
-7.20476319969396,2.437050827518999,0,0,1
-5.332304789235,1.0959799962895969,0,0,2
6.68176890773444,-1.2160749896783112,1,1,4
4.717590622204893,0.17446940105270725,2,1,2
7.698034967010127,-2.9270089573621565,1,4,6
5.781012634580318,1.7186867265303714,1,1,8
1.7912197626930304,0.9617257602579836,2,0,2
-4.45460968561283,-0.7960581776637894,0,0,2
6.066443163164223,3.1518147261570575,1,1,9
-4.16052773560736,1.1374386298403847,0,0,1
4.811292847664108,-1.04240647772719,2,1,5
13.664142397940488,-1.457348000217077,1,-1,8
1.6476431401364877,3.39553416475542,2,0,3
6.142638571892904,-0.9330408099769889,1,1,2
-4.453146561321608,-0.2614261275064167,0,0,4
-6.296699619274983,4.008999321055299,0,-1,0
-0.3410059981502265,2.1705903396062785,2,0,1
-7.2946428901642015,2.224654767570081,0,0,8
-1.0063161766557078,0.3142295517071232,2,0,6
-7.403543625422722,-3.1596314935538348,0,0,4
3.6930407210526965,-2.9488301265799577,2,3,5
-7.35467075469951,2.349578437073099,0,0,2
-3.2034913473209845,0.6174054554705255,0,0,1
2.667653525355435,1.157047363535392,2,3,2
-7.256513656600942,-2.3782565508387408,0,0,6
-3.1427532094976414,0.23184518214522987,0,0,6
8.869378843797396,-2.618360261440906,1,-1,7
-4.249932863986822,-0.20716689511471076,0,0,2
10.789651710176972,0.06859782726602814,1,2,8
-7.276587648815511,0.09261376349419947,0,0,2
19.88821845115567,-2.6502543381049644,1,-1,5
-7.365860545993081,-1.6793059416609821,0,0,4
-7.278491160212918,-0.9978098707765881,0,0,2
7.655664163531171,0.05504884254902409,1,4,2
-1.3536840175418456,-0.29260580955362414,2,0,8
3.0461395686896573,-3.855771324406491,2,-1,5
-7.198605224593222,-2.316018197320472,0,0,5
13.751447530252772,-0.4799102043182031,1,-1,4
26.488212454249698,1.7438068687748927,1,-1,2
-0.23777722395778778,0.7321587162530712,2,0,5
-3.3462623697844602,-2.7494260073833967,0,0,7
7.705693326200922,0.37620946331051464,1,4,6
0.7094296659187425,-2.511300751945302,2,0,6
-7.298025151084013,-3.256372101636482,0,0,4
-5.305864180170617,2.210389641308057,0,0,8
-7.166438716396941,1.7592970576701137,0,0,2
4.763507546912367,1.6029354857502942,2,1,2
-7.20922049262585,0.6021327138175536,0,0,2
9.742677139552537,1.0974995945602655,1,2,6
-7.283446634302083,0.21561454140866454,0,0,2
5.951235765421455,0.3767528875421049,1,1,8
-0.3921031929993166,3.621910725442454,2,0,9
-2.3461128131170703,-0.02498804231051599,2,0,4
-3.1929205918716113,1.7058703381544071,0,0,1
1.8588242626462073,-3.304397296753079,2,0,4
2.7240579417607638,-1.524129856200659,2,3,2
3.769756364208721,-1.8002809901240042,2,3,8
15.937382500748726,-1.5158096892135386,1,-1,4
-2.1643369494214255,-2.9723836229396294,2,0,7
-3.1527599959607127,-2.6085745544043357,0,0,6
-7.290749382289286,-0.29775145319129903,0,0,6
3.954523655615148,0.3525276287040193,2,3,6
-7.407677357869982,0.19252776837790897,0,0,6
14.765731106001933,-1.7336370247832842,1,-1,5
5.936066580368935,1.0964617810717026,1,1,6
-7.428847301482085,-1.339430321239902,0,0,1
-6.263184648233713,-1.8252342084066124,0,0,4
-0.094843340439704,0.7758310957916859,2,0,6
2.846625307806267,0.866450497746944,2,3,1
0.8024255063528027,3.6616145448944946,2,-1,9
-6.417578348426176,0.8897619086478494,0,0,2
1.4920695864882543,-0.1772989542803005,2,0,6
12.195577733931447,2.494442652539919,1,-1,1
-3.1221250753421197,0.6461512110194492,0,0,5
-7.4142893299952295,0.3311668321828334,0,0,1
-4.276520290200678,0.00943638328039853,0,0,4
14.7117348571164,-0.5922582665094152,1,-1,1
-7.411505820860236,0.4166236747128993,0,0,2
-5.189879624186391,0.09375847357400602,0,0,8
-5.416273324336866,2.0980371333326544,0,0,1
-1.0764817130017814,-0.8475398400409506,2,0,2
-5.089130829929823,1.1360543399912277,0,0,2
-0.3541940141789759,1.9701524548023879,2,0,1
-0.23637515470030745,-1.5562949393281966,2,0,4
-1.2856112944423161,0.6819688982168808,2,0,6
1.8525026655832502,2.200483887777128,2,0,2
3.6004775312171944,0.4378106494480245,2,3,8
-5.168524260753095,-2.931949752219656,0,0,5
7.630458562326606,2.188575589090236,1,6,1
-7.338725482419998,-1.7960172580132965,0,0,4
2.6584926273495153,1.3006394581740093,2,3,1
0.7565928978891083,1.3795164754582974,2,0,6
3.706429755576261,1.9053533617630332,2,3,1
10.116975179316121,-0.9157060862798634,1,2,4
-1.0778940538155295,-1.8130565905321914,2,0,6
0.920895033268831,-2.361489342751444,2,0,5
-7.253761478202794,2.4021642454317953,0,0,2
2.926931059086426,1.2690315407297272,2,3,2
5.7525454733733135,-1.4058428572787454,1,1,7
2.8767450413446323,0.5860528727383993,2,3,6
-5.118020053521544,0.2478973625680836,0,0,2
2.7422201505672437,1.187964218390801,2,3,2
-7.375256229688084,-3.2263630619769184,0,0,4
-2.082520212262299,-1.8343886192396326,2,0,6
-4.186468412721465,-1.8430867505675073,0,0,4
6.057561887665997,1.0788702036046196,1,1,2
-6.198488997885221,2.1840304057574387,0,0,0
9.783550915453112,-1.0524257901176741,1,2,2
3.8108720080426703,3.4857074534089096,2,-1,1
7.893510501765869,-3.5082434370863504,1,4,7
-7.338405205590421,0.17132034128878582,0,0,2
-3.0349675544288424,2.002335463245156,0,0,8
-2.2448810979539253,1.1974252549075377,2,0,1
-5.11933154506149,0.19031519894568705,0,0,6
-1.161426383857183,-0.5691497684985063,2,0,2
-7.2748458666229885,-1.3400470803388225,0,0,7
-6.329760737573585,-1.7377020786503672,0,0,5
-6.303989455888442,-0.6803853248619343,0,0,6
-1.461454434136602,-0.7745744305867979,2,0,2
-4.281417198853127,3.886756920676579,0,5,1
4.907163056080371,-0.7489665444660116,2,1,2
6.787678968984501,1.2360581893535039,1,1,2
-1.9849936192414441,-0.7242395591228512,2,0,1
0.7487768025885728,-1.7027668082171676,2,0,2
2.0726523177015714,-0.7133637054013993,2,0,6
8.912593826971687,-0.9698526354956916,1,4,2
9.869937973591135,-0.24994938897495533,1,2,4
1.9529629820988639,-1.4337659216516048,2,0,6
2.7568894092134997,-0.9845949792933737,2,3,6
-7.31382543073774,3.80156525980478,0,0,1
-4.202141161391765,0.6211178302901192,0,0,2
-3.2191742364143177,-1.577852559250566,0,0,6
2.795558732332486,2.1260211649109944,2,3,2
-4.098160872685154,2.916067845230113,0,0,1
-7.360774975964522,0.12764125608950305,0,0,1
-0.23480236194962067,0.9366814975989826,2,0,1
-0.22883604657143763,3.032447835002873,2,0,0
-1.3042913820308204,0.939783029840469,2,0,2
-7.148868124256008,-0.06809233832459238,0,0,2
2.993176955059159,1.9281968015969002,2,3,1
-6.3542276647385165,-1.1889204063699113,0,0,6
-7.066553492916827,2.4583604862713337,0,0,1
8.028549707646047,0.04386974962312351,1,4,8
-5.1992298063749764,-2.0301103954996336,0,0,4
-7.193825325702021,1.6806840343501182,0,0,2
0.7296410790910048,-0.31370162448740446,2,0,2
-1.9038762931919058,0.1474482028251849,2,0,6
3.578852809199221,-0.745761930675767,2,3,6
-7.319843464734201,-0.8776204447755385,0,0,2
-0.18625102822865802,-0.6883953480468807,2,0,4
-5.281373543765359,-1.027914419620318,0,0,6
-7.214709191123272,-1.853888916129567,0,0,4
-4.294355201915202,-0.6552167461966154,0,0,2
1.8060309141970112,-0.7139735141991468,2,0,2
3.7438658075516305,0.9865753098938943,2,3,6
12.014657984416829,2.4397583216727985,1,-1,2
3.872813837062578,2.0358133036040447,2,3,6
1.469925352187703,-2.649237343271142,2,0,4
-7.198628831682048,-3.638126069596814,0,0,7
3.935159011170164,2.9159781027590346,2,3,1
1.787643934154806,2.8519395363878224,2,0,2
-4.3006944063864125,-1.51449965326937,0,0,6
-6.116002707298942,0.5605338275288467,0,0,1
3.5690744909477203,-2.1850707686633006,2,3,4
-7.252511789552316,-3.148784759861968,0,0,5
-1.0754637039339698,0.8636816959053335,2,0,8
-4.333330267530538,4.304326327418217,0,5,0
6.778608807675319,0.5052637275499663,1,1,6
8.76249496156682,0.5688402221415974,1,4,2
-0.21682247873162108,0.6309585438207561,2,0,6
-6.41716792945224,1.0357721480027156,0,0,2
-4.146460730025396,-0.18685498978603254,0,0,2
-4.429969451086192,1.6190744929256238,0,0,6
-7.321687859505136,-1.510661224347375,0,0,6
1.8994433080747584,3.5265624958392485,2,0,9
0.7135185878574042,-0.4691785891508684,2,0,6
14.95234590498901,-1.666283819519725,1,-1,2
-7.31430547922024,-1.1493569604340235,0,0,5
-0.17121836597908136,3.344441112059043,2,0,2
-7.346299244436566,-1.3478774236018873,0,0,7
1.4533983025496795,-4.248366916069828,2,-1,4
0.7640907641549637,1.3676707357126459,2,0,2
-6.233519816851992,-2.361852363970222,0,0,4
-7.341158525355273,-1.4961701698793177,0,0,2
-4.403170069128765,-2.865197009475167,0,0,5
-7.385021422110529,-0.36737181705728306,0,0,8
1.6836580937365806,1.7533057314251317,2,0,2
4.711863512364527,-0.1812742722912235,2,1,4
10.533019398872938,0.6727668275479206,1,2,2
0.6708753402580427,1.1634123334310673,2,0,1
7.890465878413854,-2.718419916987065,1,4,4
6.90775159220234,0.059230840085656045,1,1,6
-1.2513590586287862,-0.09183082903355322,2,0,6
4.658478913242574,3.828752665024726,2,3,1
-6.237651031725178,-0.32519792891319454,0,0,6
6.2363700387586345,1.2139182353273634,1,1,2
-0.24718733994036768,-1.0935400988268134,2,0,5
8.054698152136652,-1.3268948228974884,1,4,4
-7.04297718239361,1.1339807048086339,0,0,2
-7.390318251679201,2.697594760850792,0,0,2
-7.4229370065802724,-0.5881408070628504,0,0,2
0.5637631930906277,-4.530208298228926,2,-1,4
-7.41796876007507,-0.6581873278517383,0,0,6
12.831314589563455,-3.2742257950410076,1,-1,6
15.99924129999707,-1.5679247308388375,1,-1,2
-7.418775094334023,-0.4484521426754078,0,0,6
-7.412870116807239,-0.05726017576522979,0,0,1
-3.14383587141707,-0.9336937079166037,0,0,2
-7.387967142470262,2.77522381892036,0,0,1
13.73964520288536,2.254427323309502,1,-1,6
-5.183274272963892,0.05254904330512433,0,0,6
0.9158530635778526,-0.42769748337854874,2,0,6
-0.13745426382269788,-2.6122017185332154,2,0,7
-4.199571771396294,0.8791316765016659,0,0,1
6.869431871252594,-2.809452048903104,1,7,6
7.7661838145019715,-2.8292628493152314,1,4,6
15.869698693487049,-1.1874945301844662,1,-1,6
5.667067130012725,-0.020850636359580843,1,1,1
-3.452493986973538,0.3097858061755465,0,0,2
-4.416190018005018,-3.4709393915520375,0,0,6
-7.26698710354494,-0.10599900341181412,0,0,6
-5.1280017685676516,0.9264173037814625,0,0,8
18.758220161729266,-1.6417849168157106,1,-1,7
-4.192984220408942,-3.570248278643451,0,0,5
11.743413303817988,0.11617204134635317,1,9,1
-7.286804910465698,-0.9637241476226006,0,0,7
-7.403107051951312,1.6314670968410905,0,0,0
-2.123622198559387,1.6995144420271822,2,0,2
-3.254706589710337,1.8984164502293042,0,0,2
0.8668742613959317,-0.9826318625371728,2,0,6
5.8241297427435175,1.1107083256792967,1,1,9
15.937693005985828,2.955752745253504,1,-1,1
-0.3165499371200582,4.070513377231574,2,-1,6
0.7079046650002754,-3.430972978314665,2,0,7
2.8662755276940057,-2.211859152203317,2,3,4
2.9595238905983354,0.2752723873039602,2,3,2
-4.411817937120606,1.0013251979201283,0,0,2
-5.396870439733476,3.4720559094678083,0,0,0
2.5486766169853006,-1.2157646971523934,2,3,5
10.843017749314875,-1.690129728882496,1,2,5
-1.2683824761554208,0.3977261467244486,2,0,8
21.044584972588314,1.7356197790227568,1,-1,1
-7.192198635153801,-1.2439775083676647,0,0,5
5.741276532686111,-0.9486387575425819,1,1,8
-7.363201543333233,2.8483447042240306,0,0,1
6.176340655031776,0.4339539405359578,1,1,8
-1.3533729513837853,1.0417583588582415,2,0,1
-5.3925072153393625,1.4457436399094794,0,0,6
1.7389067484692848,1.2054135526963647,2,0,2
-4.236962827819372,-2.3718892819542634,0,0,4
-7.343866415564078,1.3936972696420904,0,0,8
-3.200026467805755,-1.1157195029287597,0,0,4
-6.292902057527316,-1.3870119952424003,0,0,2
-6.378185112699432,-1.787246592385595,0,0,5
-7.318886120629754,-0.33536420718644644,0,0,6
-1.1980505342738859,-1.9979957183325383,2,0,4
-1.1300033489269783,-1.7934669277434911,2,0,5
-1.2098687829572015,-2.606211645658994,2,0,5
2.7241371634276508,-2.060508818532152,2,3,4
-7.30012975001965,0.6010747620124262,0,0,2
-7.308727622750722,0.3678881452112397,0,0,6
4.641301603188994,-1.3145541729283818,2,1,6
2.050640940105291,-0.16119139892612866,2,0,2
-3.150058608439994,-2.1119559719192207,0,0,1
4.626402354351036,-3.187173900830105,2,-1,7
-1.0855128778971777,-1.4184453829139694,2,0,5
0.9224257962228712,2.0398694991113877,2,0,1
-7.417579296885844,-0.2882182944026699,0,0,4
3.0019550629925007,2.8040128195886074,2,3,2
-5.176662992384337,1.0112431486063014,0,0,2
-1.3205355205378915,1.8464266537515317,2,0,6
3.131712042866397,1.1894473423685867,2,3,2
-1.228315075023863,-2.0805718852987085,2,0,7
0.7726706641115086,-0.24568621084687692,2,0,2
-4.318148797824433,-1.6308414752365081,0,0,5
-3.098040715713779,-0.0016924059461858043,0,0,2
8.96399219504497,1.244733198617772,1,4,3
-0.24098752891876973,0.7717247675272803,2,0,8
-7.332036182884302,2.2228941120480674,0,0,1
7.110297955138851,0.8307122277459973,1,1,1
-7.330450930741117,2.0557173807296096,0,0,2
8.722623378205496,1.2411223215986071,1,4,2
-0.19713822255769298,-1.2814680217073209,2,0,5
3.9446791803791896,4.394491979678499,2,-1,1
-7.390624950561563,2.9139390895232418,0,0,3
-5.364329368258384,-1.2372570609068747,0,0,2
-7.336753328026322,-0.5287627263905001,0,0,6
-4.222246643619929,-0.07289839059548742,0,0,1
9.796880436645985,1.1551681750348188,1,2,6
0.6889432688974928,-3.1831018272188842,2,0,5
3.9701560868641934,-0.12432088568654409,2,3,6
14.96866421528027,-1.2780009379072312,1,-1,6
0.9327001198193781,0.6555663013510684,2,0,6
3.97614542118985,2.760224735391104,2,3,6
13.988422180451735,-2.8885488912835378,1,-1,4
-3.260199711155293,-1.5835174176822766,0,0,2
0.7708266513038353,0.7620292135658624,2,0,5
-1.4029005436983617,0.6073746294050935,2,0,2
0.593511146671009,-0.11269667798534178,2,0,8
0.8046130599005821,-0.49580864557515736,2,0,6
-0.22881067933035304,1.3735484032293286,2,0,6
2.545122889968212,1.9415556692211777,2,3,9
3.6076855627381423,-2.6941156079591546,2,3,4
1.7271600304242423,-0.36179110264554937,2,0,2
0.7683758585516864,-0.8615882289937549,2,0,5
6.806390377649334,-0.7662029866076157,1,1,6
1.7669679783956038,1.7645649755681778,2,0,1
1.798282117507684,-1.7657107200091664,2,0,6
-2.172302190136243,2.266215485483794,2,0,6
-1.2540486746453396,0.6793194086896301,2,0,5
-0.19957170666042234,-0.05369959327521556,2,0,5
8.807049161686914,0.3190063941563075,1,4,2
-7.166878088199332,2.1193736406853216,0,0,9
16.145332013155638,-0.318075245531964,1,-1,2
0.5943373068635776,-1.0775895172620775,2,0,2
0.7333632327186521,1.9242668601603978,2,0,2
-7.3344705429480115,0.36063255811051986,0,0,6
-5.170714142296892,1.0225935850887402,0,0,2
3.8422184069816385,-0.2944098157679358,2,3,6
-7.411109091665889,0.374411771426705,0,0,6
-7.363854260058912,0.11928876737707439,0,0,1
5.855913095356824,0.445196654688933,1,1,2
15.810672489515213,-0.9479777749204017,1,-1,6
-7.309100316109958,-0.74197464966192,0,0,1
5.035824405202643,1.592829960537057,2,1,1
-6.417255405113551,-1.3823243309505906,0,0,4
-4.335779670446359,-0.9114584291770003,0,0,2
3.7081968682078355,-2.4424741249869064,2,3,5
4.868446651709087,-1.958256892257438,2,1,5
-4.451466304278474,-0.7265382477339006,0,0,1
2.7258356980901883,0.8833720173895299,2,3,1
6.717850826090382,-3.1873650867438035,1,7,4
-0.2882345178733896,1.864129029479931,2,0,2
3.6611212061104794,-1.5303753650081124,2,3,6
-4.172421390691168,4.073963461582787,0,5,3
-3.4097671201936985,-1.6811948574750315,0,0,4
8.829373582941844,0.8252401735852688,1,4,2
-7.359588479963454,-0.4182215481902416,0,0,7
-4.298941066581203,0.6059283485227476,0,0,1
-4.425475129064432,0.32259460445000077,0,0,2
0.6105864933947744,-1.8127266271435887,2,0,4
-1.1012825439894662,-0.6032686718136184,2,0,5
5.483964471899007,0.8173524546827018,1,1,6
-7.275621521865616,-1.9463853034292038,0,0,5
0.5634962085941773,0.6806926781333251,2,0,6
9.769521222032164,-1.604858377637345,1,2,5
3.0532743934854416,2.7491707797375073,2,3,6
-3.978112793567737,0.6021916952091053,0,0,1
9.22559331562557,1.640495630257984,1,4,2
2.826411847620051,-2.239317256359967,2,3,5
1.695101818927034,1.5400615382904235,2,0,1
-1.9141013079427287,-2.203792697694347,2,0,6
-4.27256937420584,0.38078005606999055,0,0,1
10.902766256311995,-2.081890825053879,1,2,4
3.649564770352365,3.4880778063528397,2,-1,6
-7.249160038263946,-1.0043041947836102,0,0,2
-2.3073113620238477,0.03204000057928491,2,0,1
-6.3596163413226705,2.4290162042514694,0,0,1
-2.304927830550249,0.04918044519518805,2,0,8
-2.191475000997813,1.3618087527407936,2,0,1
1.8864484397240275,-0.8965424899736099,2,0,1
9.790944852689684,-3.6069164187625837,1,-1,4
5.1370767574759935,1.9899402740142098,2,1,9
-7.277818640653145,-0.3608490990617035,0,0,6
-4.300902428375333,0.5242320251843542,0,0,2
5.7320272972623005,2.30089837372492,1,1,1
5.6895694229713865,-0.7776577271719729,1,1,2
-5.4462461227329815,-1.3008584613998975,0,0,8
3.8106936981415824,0.3509727569828853,2,3,7
-4.800400279532759,-2.177059755396984,0,0,6
-2.1151149311067483,0.6986471076875103,2,0,2
8.844078919154452,0.32315376537059093,1,4,2
2.7065332512688443,-0.8768074995238229,2,3,2
-3.9889530118737984,2.868421410912474,0,0,1
-7.257533400546011,0.11581526945089315,0,0,8
-3.44499602594756,1.4350086480893292,0,0,2
-0.1558873274241206,1.0250105060539028,2,0,1
-0.25987095169733454,-3.345243604160151,2,0,5
-6.010122846304724,2.122503099010642,0,0,2
-1.218016170913292,0.13914285212404698,2,0,4
-7.402170965917689,1.6612716272894876,0,0,6
10.73501015351463,-1.465730919797231,1,2,7
-7.1591399182983855,-0.07521874621679459,0,0,2
-7.173653051194008,-2.189993269359617,0,0,6
10.20371661549352,-3.0694385958368833,1,-1,4
10.730867719174068,-0.23866479996322543,1,2,6
9.805445563310577,-3.6684920430920167,1,-1,5
2.798029047463155,-0.3457483390841056,2,3,8
-7.358396437960697,-2.3560403033544457,0,0,7
-7.340942407441839,-3.4411388875039193,0,0,5
-7.4365277405695025,-2.7361681876186483,0,0,4
2.9425143247737235,3.1188135222357825,2,3,2
-0.23431454894159565,-0.13929756897342171,2,0,4
11.983507628864189,-0.3567409204832126,1,9,6
-7.394883573387919,2.0097350694056444,0,0,2
-7.156905442470543,2.455507711096008,0,0,6
-7.35085484832719,0.3811921606492805,0,0,5
1.5315879408270643,-2.4308829899673996,2,0,4
7.753157471545229,-3.1310916540997322,1,4,5
2.6760601659371233,0.4407263643057293,2,3,2
-7.418559578862268,-0.21179150787643586,0,0,6
-7.2032020728250945,-0.16847709905484365,0,0,8
-0.22199791222527665,1.940680648939018,2,0,9
-4.35966417906957,-1.4806432642083391,0,0,7
-1.4063254371907803,1.0447581832001807,2,0,6
-2.115175352256471,1.213120705428453,2,0,2
-2.2223014303285895,-1.257985818003794,2,0,2
5.102466602047096,0.5403026699818518,2,1,6
7.6451281300772695,-2.105575199303743,1,4,6
7.7674523975294445,-0.31575524642472486,1,4,6
-6.1569485675190645,-0.5079158294321071,0,0,1
-7.39122877833132,2.4188343918854183,0,0,2
-7.382000661670068,0.9043273684683224,0,0,8
-2.4487658040831546,2.306110222312214,2,0,6
1.8686032534433625,-0.6760135780457885,2,0,2
2.934798192547504,0.25651557896165444,2,3,2
-1.1038744724823886,-1.8090326649153603,2,0,5
8.192054505161028,-1.624787580772237,1,4,4
4.6625087967750165,0.42875173223052965,2,1,6
1.6539999954723186,4.463773717671549,2,-1,9
14.719447228273044,0.013249867472130639,1,8,5
1.8427847429644437,1.3679397112315375,2,0,2
-7.371988321560546,0.4997350843629409,0,0,5
8.947071498366356,0.10157132828598936,1,4,6
-0.3893910028128049,0.0020634759213113973,2,0,8
-3.2179205575634358,1.6151980560288783,0,0,2
-7.1605282172531695,3.757491412387473,0,0,9
8.768212387543558,-0.9729745280547943,1,4,4
-2.206839688386185,0.40401040285944356,2,0,6
-7.111968135763279,0.773233305620268,0,0,6
4.936923661063702,0.3383767958874051,2,1,2
-5.11122588655944,-0.23533446875838848,0,0,6
-3.0224630677982507,2.5569756989812595,0,0,3
-6.13394769308406,1.0730293337610295,0,0,2
6.736594498286797,-3.160674660556756,1,7,4
5.884524513417389,-1.4811716905251147,1,1,4
4.202909498991078,2.330247515571265,2,3,2
-4.206927870938052,-2.091962852402784,0,0,6
-5.249392365034515,-1.7307006468104378,0,0,1
10.989828132543707,0.5418523914462092,1,2,6
-7.3015989706163325,2.551902884768722,0,0,2
4.527375860708004,-0.20804282872805135,2,1,2
6.0897848752209125,0.8786630824800339,1,1,2
8.97058312276609,1.6697852124833932,1,4,2
1.5785584220815068,2.8781759684457335,2,0,9
2.5551697538601044,-2.3934586431535427,2,3,7
3.860628037141444,0.26033331654041447,2,3,6
-5.413159347458279,2.4065773004311555,0,0,2
-7.414158388348282,0.07899042416907198,0,0,8
2.6900782457063634,1.388613059519709,2,3,6
5.685353276098761,-1.1665862211295135,1,1,5
4.600353511757476,2.6307815887171917,2,3,2
-1.251146007357244,-3.0291698356228065,2,0,6
10.802817215064557,-1.1381007125429574,1,2,4
-5.344535828319222,-0.9757839063956102,0,0,5
-7.422859012403005,-0.8368296160194175,0,0,2
-4.377562869725913,-2.635690140555177,0,0,4
-7.230448923951229,4.419865124388664,0,-1,1
2.844139520704065,-0.34934433060819625,2,3,6
-7.145579602783064,2.6930293289969645,0,0,2
11.09867085827451,1.7358725789325198,1,2,0
4.791915423263113,-1.309238823042225,2,1,2
-3.261780599765151,-0.9634381093212097,0,0,4
-2.1258625560098903,-0.21106478362643166,2,0,1
3.070493106364035,0.23812300105431783,2,3,6
-5.2892574816467155,1.1683703068703437,0,0,2
-7.419794849970006,-0.5891951939883551,0,0,8
2.8118399533836786,-2.2766456310054197,2,3,4
-2.195945407071661,-0.3772617983873703,2,0,6
2.788525000099808,-0.7262640836863594,2,3,4
15.212227584447046,2.407369672699993,1,-1,2
-0.4083796436006484,0.3733702405250998,2,0,6
11.060185384319457,-0.99678400896051,1,2,4
-7.308156849609225,-1.3975789895127537,0,0,5
7.996305538816761,0.014097620378756393,1,4,6
-3.2255841359899446,0.2995506390641216,0,0,6
-3.274734081590458,-0.7673241542809515,0,0,2
15.185613083538932,3.051050964042935,1,-1,2
9.972449975811294,0.35984649961311943,1,2,6
-7.212971035355768,2.7749655064732788,0,0,2
5.862104604625726,1.5262481301717417,1,1,6
-4.280225283829973,1.2322050153836712,0,0,6
-4.4015682616285225,1.7686909941401407,0,0,2
-5.443367401560894,-0.832820260621659,0,0,6
-3.4200910071653534,0.10241980542009621,0,0,2
4.794905041213761,-1.54536483031711,2,1,4
-7.432926743276131,-2.1328914958115863,0,0,4
4.65639992464544,-3.861175403463311,2,-1,4
5.681527523553882,-3.1099430511772206,1,1,6
-7.398244289977889,1.6757110531435369,0,0,2
14.98116945514499,0.02387780597785527,1,8,4
-1.468994046353794,0.8599276991270415,2,0,2
-0.47451492328418166,1.6774408863157766,2,0,6
-1.0329556988133701,2.5178510567231673,2,0,2
8.929444970211687,1.244562257113087,1,4,2
0.822997301193384,1.4753402697195397,2,0,8
-4.163985022533224,0.980144994489891,0,0,2
-4.057437705291594,-0.8859636412129168,0,0,8
-7.1345373885471535,-1.4511478818751222,0,0,2
11.888073062051383,1.3253051745842215,1,-1,6
-3.28012622324924,-0.6498276925359396,0,0,7
-0.2781685860511436,-1.7469392874055687,2,0,6
-5.023025492029706,-2.414790040339538,0,0,6
-6.385056444598966,-3.302575566245134,0,0,4
1.6561517363586322,-1.8366852352341554,2,0,5
-1.8278521474472509,-1.4852723690054024,2,0,6
1.7657694716579577,0.182844031536761,2,0,2
1.5994663131041627,-1.8490148718419341,2,0,5
5.809127419997711,-2.4833170681934105,1,1,2
8.629062763082556,1.729879220216278,1,4,1
6.907442565471152,-3.2801480358560746,1,7,5
-1.2006231344763965,0.3539496277238974,2,0,1
-2.3058245983733645,0.08055710246861514,2,0,7
0.9700091564820532,2.144578282104366,2,0,2
-4.315365104442656,-0.6602167252049818,0,0,6
-1.2704628475818787,-0.24364583147198315,2,0,4
13.002108982129108,0.4927599543023651,1,-1,6
5.046331130940455,1.2774134192377993,2,1,6
9.980203516396578,-0.7529619140700958,1,2,6
1.8975752833643487,0.5506657724251007,2,0,2
13.873118100792066,0.39545539885847525,1,-1,6
0.6287950559560986,-1.6196254470318756,2,0,5
2.7739258228216013,-1.0627404422419662,2,3,6
1.8176112449410216,-2.422063756177451,2,0,5
-7.204514807562909,-0.10997975452156838,0,0,1
-2.3180044051321795,1.222293528128502,2,0,6
-7.364508555205724,-1.9650381429796404,0,0,4
-7.404080130120603,1.1527623959273585,0,0,2
-3.2280891493398705,-2.96598447982973,0,0,5
8.595980252569154,-0.037451025190309295,1,4,2
-4.193512551868048,0.33285415629330606,0,0,2
-2.2222912642438413,2.1641827840263788,2,0,6
-7.308224166085542,-2.8257840991413747,0,0,5
5.976697145363119,3.078784057952799,1,1,3
-6.185140553218777,1.821953283563548,0,0,2
0.8982228191800328,-2.3680800764240875,2,0,5
0.8524272722491801,0.9971891017865318,2,0,1
0.7034524112506713,1.7805284940685708,2,0,2
-7.262702562834585,-2.638796925727614,0,0,5
1.9645683634202573,2.1591650696571967,2,0,6
-1.1958157270105696,3.1022463443531385,2,0,0
3.9675662764500466,0.5078565898640353,2,3,2
6.050383548841458,0.2663840774457107,1,1,6
-4.366050123404387,0.95059829896016,0,0,6
-7.328983073348737,1.701427752771496,0,0,2
3.6462679329987946,0.24364116256746282,2,3,2
-0.9138740808847148,-1.8193256910285456,2,0,6
-5.437892230252302,-0.09654922149162726,0,0,4
9.034244825868416,1.2053861527715886,1,4,1
1.966885230289554,-0.29727471730270816,2,0,6
5.556639699896991,-2.903032817702223,1,1,4
-3.1305571636343057,0.06881083780445918,0,0,6
